5000 10000
4837 4850 173
4838 4980 5215
4839 4953 2321
4840 4856 8626
4841 4875 9653
4842 4925 3325
4843 4953 5850
4844 4887 8387
4845 4959 1284
4846 4999 6176
4847 4994 5106
4848 4995 4672
4849 4923 2691
4850 4885 4980
4851 4904 4995
4852 4957 7321
4853 4925 7977
4854 4867 5681
4855 4888 2055
4856 4890 2315
4857 4998 6090
4858 4920 2329
4859 4955 5823
4860 4991 8110
4861 4865 4176
4862 4892 6248
4863 4901 1370
4864 4924 5915
4865 4946 9127
4866 4976 7840
4867 4878 7165
4868 4956 4673
4869 4922 978
4870 4992 2559
4871 4926 2735
4872 4897 5233
4873 4938 9015
4874 4975 3313
4875 4956 5561
4876 4915 4829
4877 4895 3480
4878 4981 9061
4879 4988 5433
4880 4960 2844
4881 4942 1985
4882 4962 3711
4883 4993 8524
4884 4906 1006
4885 4915 2570
4886 4983 3522
4887 4987 6548
4888 4974 8371
4889 4984 7103
4890 4964 442
4891 4915 5822
4892 4968 7752
4893 4899 9688
4894 4974 7339
4895 4953 1514
4896 4981 8929
4897 4906 332
4898 4938 1768
4899 4953 4519
4900 4986 8726
4901 4938 5047
4902 4961 2662
4903 4907 6094
4904 4940 9264
4905 4969 1157
4906 4936 3848
4907 4971 8060
4908 4914 268
4909 4967 4754
4910 4989 1956
4911 4995 9830
4912 4932 7355
4913 4963 5820
4914 4959 2834
4915 4921 4489
4916 4934 8056
4917 4956 502
4918 4990 2521
4919 4942 8200
4920 4922 9104
4921 4955 5857
4922 4959 4854
4923 4925 8117
4924 4955 9819
4925 4960 7503
4926 4986 5997
4927 4972 8317
4928 4997 8952
4929 4984 5881
4930 4973 5324
4931 4971 9010
4932 4991 8746
4933 4954 7813
4934 4988 1149
4935 4959 8448
4936 4961 9411
4937 4974 2872
4938 4993 7833
4939 4964 9794
4940 4995 2385
4941 4976 9892
4942 4977 3268
4943 4961 9016
4944 4954 7272
4945 4976 9027
4946 4956 6641
4947 4949 4623
4948 4976 4732
4949 4968 9327
4950 4961 382
4951 4998 2242
4952 4968 5025
4953 4973 3340
4954 4974 8313
4955 4995 2782
4956 4999 1664
4957 4963 4202
4958 4963 8445
4959 4960 9074
4960 4995 1987
4961 4998 4260
4962 4993 3727
4963 4986 3935
4964 4981 95
4965 4985 2095
4966 4995 4867
4967 4971 8291
4968 4990 4212
4969 4971 8756
4970 4993 8519
4971 4974 2001
4972 4983 835
4973 4988 9614
4974 4997 5362
4975 4997 9871
4976 4984 4784
4977 4981 466
4978 4999 6633
4979 4992 6129
4980 4982 6452
4981 4997 1115
4982 4986 223
4983 4998 5770
4984 4995 7353
4985 4992 4113
4986 4991 5430
4987 4989 5315
4988 4990 3956
4989 4996 9537
4990 4998 9263
4991 4994 9184
4992 4996 5656
4993 4998 7703
4994 4997 7767
4995 4997 8022
4996 4998 7424
4997 4999 6891
4998 4999 1132
4218 1921 7501
2964 229 5395
684 3780 4724
4452 3836 3294
2799 2223 2892
2394 2844 7910
3474 3962 3318
3910 2566 2262
1032 2500 5568
1429 217 168
1043 2924 4354
3022 1722 1679
2719 819 4194
4047 4937 3316
3785 1319 3662
4507 3103 2360
4293 3697 1740
2465 4614 4731
1597 4439 1929
297 4537 1501
3166 2107 839
2202 2709 205
610 455 9497
1491 1687 8098
2278 1993 4405
3494 1162 5418
3441 3641 2949
1190 4288 3570
3179 2886 8771
2086 2487 6460
746 269 4314
3138 4938 7027
4622 324 3499
1986 3295 9193
2039 2986 9386
4582 4412 8528
4471 835 9497
1491 2301 5657
2260 3399 3404
1071 52 5287
262 191 6267
1386 4908 1439
3610 1640 8067
1310 1451 1510
146 327 7444
3912 1550 8335
819 4433 326
2106 1896 3090
200 2756 5418
2454 3782 6844
1146 3147 9886
2857 2636 9288
4591 2343 4795
4123 4310 9464
4561 4979 350
278 1415 9059
3182 2063 3952
1174 1403 9420
1848 3926 921
1809 4154 7379
2913 1464 5954
1390 1492 2787
1056 1463 1304
1775 397 1929
4209 880 3099
891 3347 7538
515 1153 9384
3302 260 5984
1183 176 2065
2673 3949 9961
2338 2943 2600
3278 3325 9121
733 261 5192
2715 2474 8483
1813 2990 9543
1367 2710 4244
4649 3346 9574
4848 3252 4870
2841 4036 5021
3203 2434 9411
4301 1990 7671
4189 2613 1390
4263 345 494
4528 2548 4590
4913 920 5920
319 1852 8049
4934 1290 7982
1482 845 3507
3629 961 3889
3574 532 3879
2238 3288 5323
3160 3602 218
1625 4310 4293
3085 581 7452
2534 1977 4491
1713 661 1328
3934 4009 6803
4754 3033 4169
2321 2063 9687
4329 2940 4451
3143 3579 9126
356 4402 2100
3649 4423 4627
2882 1070 604
4443 1276 7468
206 1809 9819
311 548 3486
1935 1489 3137
4764 4841 9065
4255 2757 4857
2568 4196 5185
2299 2403 7247
3937 4713 4253
2931 4015 4565
4474 1172 4384
2977 4798 4987
264 1521 8211
4229 4049 7024
704 4264 5785
4713 207 539
1996 2561 613
3174 630 77
4676 206 9622
1612 937 6110
2230 894 4789
2028 1204 3884
4067 4858 7199
2340 1638 4997
4688 3987 6395
3165 686 5793
857 4847 9633
4176 698 8947
3664 664 84
580 597 1725
782 2250 8480
2362 4169 4509
1995 3698 5457
1894 4028 7341
177 742 3160
3484 559 307
2485 4109 5166
4927 2429 6242
161 3355 4764
1535 2026 687
1310 4620 3347
1904 891 9058
405 2207 6647
1188 321 5913
1615 4336 1954
986 658 7795
4883 4551 2546
4661 2467 9336
2973 3362 7436
4295 1291 1945
4426 4837 9348
3069 1626 7554
1400 3132 6189
832 16 157
3890 4601 847
2302 760 4609
2777 34 3102
2142 1332 311
1056 2361 297
1487 2704 3452
3585 3441 9726
611 3789 6010
1622 3161 7129
1278 497 732
900 24 7575
2254 2660 5148
128 1747 2966
154 3463 3003
2024 3821 977
1787 4304 486
4809 2354 7466
3457 2085 6894
660 4803 2298
336 2080 2447
4465 2132 2499
2150 1826 8308
589 3681 372
2494 4633 7804
1378 1361 577
1164 1218 4102
1587 232 3475
377 581 7273
2570 2054 2885
4420 1500 6583
115 3384 6376
3177 3042 967
4294 4699 677
946 3611 5967
702 4940 5200
1157 4352 182
3827 2905 5759
4117 1818 3660
144 1236 3119
2465 959 8922
2618 4689 2178
296 427 3161
2939 4364 479
4216 967 4345
3885 3345 2980
3063 3475 1019
3591 3309 574
1043 3492 8110
846 2178 782
2693 1961 9430
1082 1066 7793
2951 1737 4448
3958 1217 476
3947 3695 1244
523 1557 5934
4854 3433 2195
2951 4473 8949
3723 1902 1035
3072 3821 7051
4767 4793 2629
3134 4137 7981
114 2422 6781
2803 2518 3073
2666 1563 2651
549 3446 5312
2439 2401 863
3724 3434 8980
3130 4312 9321
3120 453 1322
4167 763 5531
2170 936 434
4257 749 6180
2827 906 2070
111 4206 6118
2664 1166 4391
744 4343 3656
4205 918 7005
2105 3175 7998
3090 2759 3678
4580 4306 5705
2451 1815 2853
2961 1836 1384
137 3212 8146
4343 1967 956
2567 1726 5519
4528 3289 1724
1252 941 3538
3463 4750 2436
111 3221 9949
4307 4028 3464
3937 550 6869
4391 2136 2098
507 3688 7601
3825 3413 7831
1949 723 9200
1944 3239 1558
4127 3185 9409
4750 1073 3076
443 3233 2410
1063 4204 5156
3234 925 7584
1932 1734 7384
1799 787 7272
2738 3249 3988
1918 1193 780
3429 3288 9332
2770 3788 1018
1320 2927 2885
403 1427 7398
3778 1067 8834
4728 3146 6148
4993 4667 3891
3713 2233 418
4228 31 9264
2348 4742 9454
953 1259 5500
86 572 4623
174 2336 2896
4794 4282 2438
1885 1544 3816
2304 2587 2410
1587 1617 7979
3636 573 9057
1170 3270 274
4815 4018 4173
3469 2154 4518
4197 574 1670
903 3919 7135
1818 4496 4516
1825 2174 9738
2164 700 6359
720 4061 3657
4664 4319 871
1099 636 9541
2744 1984 4850
3428 1410 1243
1338 619 6814
4745 2080 8124
4649 1587 5907
967 372 5491
4154 2794 4684
3079 2086 7957
3153 527 5470
4124 152 7815
1454 4472 6311
641 4217 9338
4811 286 4599
3093 1057 101
1351 0 2397
3206 2822 8029
4453 2051 5921
229 3614 1371
4681 113 1137
4498 2210 6497
691 4933 522
140 1557 9043
3922 3762 9281
1477 2442 541
2850 628 6210
2444 1135 4555
3475 450 2560
4586 514 9029
859 216 6502
2435 4561 6240
3314 332 980
3827 4626 9891
4207 2698 2550
2978 3469 3227
2667 2066 402
1672 3781 204
2347 1313 1262
4841 108 8522
4323 1838 5461
1756 790 905
2368 3763 2178
4774 2849 4897
3620 3882 2265
3811 2306 1728
1061 127 5489
1838 4993 1186
1663 948 6113
2650 1247 7700
4348 259 8884
2555 3045 2317
2037 4824 4427
330 4326 9738
3385 3388 1548
1798 4398 7844
3488 4978 5003
713 849 9009
3469 2177 8459
936 705 6210
1968 2835 2546
4366 2012 3615
3836 4491 6658
373 3232 7211
2448 919 9070
2406 2980 5015
901 4430 3656
1529 728 8627
3518 1019 4167
4052 1823 5458
2462 82 6737
4205 271 4555
3641 2296 4964
3943 2644 3864
1706 4473 728
4495 1211 4369
4356 4759 2900
3698 4814 5248
4960 3643 2724
2405 3533 3404
396 2661 3289
3045 1856 2459
4017 3794 9688
255 436 9228
646 2288 4617
2700 3547 9728
1556 328 8841
1190 519 6628
370 4049 5761
4818 1575 3065
946 2572 3139
1682 2374 3431
704 2728 192
3967 878 896
1162 2110 2282
3828 732 528
4153 487 5553
1262 2109 8171
1002 4185 4041
3338 1906 6081
1089 134 8379
2035 116 211
3321 2036 3594
532 1191 2203
4215 2060 668
2017 4144 4510
2805 631 5887
4322 771 8803
1997 3040 8346
1681 1467 647
4048 2934 6238
3672 4705 4030
345 742 6565
3271 3641 8970
545 1400 9291
1028 2984 1763
2921 1885 8371
2483 3285 873
1036 3490 9550
196 164 549
4370 118 2367
3350 1437 9410
2360 3748 1851
821 3506 4343
3922 876 5101
1061 4314 9940
766 1750 1306
4118 2945 8315
3874 1772 5900
4604 1217 6521
136 2165 2332
1990 2781 3621
3375 1710 6908
1340 3804 6044
4132 4153 7136
3404 4514 577
1872 3681 5996
2083 4301 7086
3221 2744 8234
1673 4921 2840
3121 3085 6435
2377 264 3840
1148 959 3673
2852 3405 9636
4882 53 4311
908 382 2202
379 1087 57
4837 3031 968
3209 2364 2193
2925 1696 4097
502 4491 5653
2724 3608 7935
2668 3364 3085
3178 2752 1922
3449 4277 4232
1686 2948 3750
4114 1551 4115
1202 1049 5498
4980 1260 7093
1595 2576 3862
501 447 3734
3227 4061 526
2219 1353 5571
1004 3909 8719
3485 4586 992
1781 1084 6452
3806 4072 5053
4685 4664 254
3427 3355 918
3264 3766 3477
3650 176 8205
3852 1802 3223
2521 4987 8951
4925 2957 3768
4824 1943 3736
1526 2189 7811
4769 3561 2759
1744 3834 2246
1466 3057 104
1555 4688 5805
659 4982 883
4176 4911 7594
4842 1735 2558
4678 1348 9223
3243 2343 8988
1110 811 3374
213 4040 973
1816 241 1225
1192 3286 7296
2070 1071 1308
402 58 633
1565 3583 1183
2043 1976 2082
1986 3274 1112
3641 1986 4370
920 4873 5386
1959 4823 8678
4281 288 72
4065 1408 6496
106 2730 8809
3145 4261 72
1584 759 2194
1705 2717 4720
4233 803 4697
3241 601 4104
846 2957 8689
2128 3171 4687
1037 361 8849
3260 4822 8743
3559 3710 7535
671 1963 7314
2300 3311 4374
545 2735 5228
218 1074 6023
4351 4080 7786
2626 3710 4331
1603 392 6925
2926 4960 6368
1908 450 7856
3675 4207 7112
2486 3251 5746
221 2664 5295
4335 482 7222
3693 323 713
321 608 7352
1482 3718 7418
2811 2733 8361
1025 3341 3511
4939 2891 4597
554 3367 280
67 1388 3516
155 4127 8867
4397 3778 6453
3524 4759 8879
2110 2725 3228
4100 4708 6099
2533 1355 140
1607 70 6995
1045 1268 3273
3026 4882 9077
3676 2214 5323
4125 536 1401
3860 2856 2915
2210 4158 7908
2018 1537 9103
59 1073 5808
363 908 4621
3493 2137 90
3024 2767 5274
2793 2148 4127
224 1205 9978
109 2583 1918
2495 4190 4149
1092 2192 8502
1886 169 5910
208 4181 8814
4988 377 8333
933 451 9986
4182 2742 8493
604 535 2364
3285 4780 7907
1397 4935 1488
4292 2875 6230
1606 2671 3025
2955 4827 7757
1340 2551 3408
2740 721 2099
1726 985 7379
2796 3933 3564
758 1534 5862
2208 845 1512
2253 2175 471
1073 1237 4694
4755 727 3139
3492 1294 7877
3206 1179 2429
1061 3713 7753
2058 1730 1999
1109 54 8270
260 1119 1741
2769 4751 6497
2976 2982 1138
56 4402 4284
335 3398 69
98 1915 8423
2087 4264 4430
2650 1998 5381
3573 4858 4551
4649 2844 4242
4482 1544 3458
1673 4657 918
4434 2362 6043
3645 3167 7426
1960 582 8113
192 1152 3156
3833 2935 6175
3469 1853 1276
4291 686 923
1237 3362 3629
3547 599 714
2411 880 5349
1307 2645 8173
4139 4958 3104
1378 2193 5744
4622 3737 2804
2634 889 5175
2270 268 1854
1661 1305 4764
4810 1514 4742
603 632 2703
929 45 3716
2604 1035 2804
4744 720 593
3410 3193 794
1823 4318 282
4372 4230 1448
2439 3599 6524
1096 452 249
490 2635 3205
3942 430 8572
2389 1104 3008
3110 3968 9773
4803 4994 8766
3439 2724 7166
4310 289 429
3889 1186 6507
2934 794 6705
4750 2473 7872
652 1450 6205
1117 2615 4224
2504 186 8340
303 4784 1089
3120 1090 989
3806 2551 2901
3328 2388 1627
1150 49 4020
3793 4580 5288
3813 1539 9967
4531 3528 1931
4758 3492 1735
3189 2426 5223
2547 727 3858
3896 2946 897
794 4791 623
1574 2002 6723
2255 3467 3193
4884 761 4613
4354 3041 9293
464 3783 3664
3273 1912 4511
2851 3483 6611
534 2055 3100
1438 4750 5832
614 1538 3447
1343 737 7535
1789 479 2530
4262 1225 2830
1802 3808 6290
1147 3626 2234
2757 3835 4129
4955 1579 1507
1605 4802 9115
924 1143 9401
805 3399 9527
2153 1112 809
3495 2840 4447
3265 1782 1728
383 4559 4367
1626 545 2690
3719 672 988
1786 769 3438
2279 4897 1056
2645 4569 1849
795 1384 617
4409 4372 5175
4462 751 8744
4626 4031 9804
2632 3756 4658
3689 3439 1378
13 2788 3036
1783 1721 8465
805 3185 6847
3492 4814 9800
4916 1070 7750
2818 86 9967
2477 2039 6662
3696 1468 2200
4961 243 2467
3062 111 9884
3024 4529 6962
1596 558 3119
4147 1861 9988
1103 3090 5216
4803 3981 3573
175 512 681
4184 3320 364
4884 3185 7954
2569 2053 4560
3059 1501 3640
1172 3030 9057
1563 2910 2673
4758 2233 8191
759 1297 548
3707 1142 2683
642 793 9136
3738 4239 4082
2001 2914 156
4671 4248 3862
4895 3072 9943
2245 4900 9408
1930 2760 3327
663 3839 2847
1535 4652 3901
516 497 1624
1089 905 5323
4760 4468 9836
909 3164 1693
4728 1264 2610
2307 3174 4236
4274 2397 3854
1689 388 1486
4500 3738 1968
1839 438 1898
3542 2185 1581
4906 3842 1034
1916 4411 2237
2284 1106 3550
1116 1706 6226
3544 1977 259
2431 4579 2475
2327 3548 8315
3956 3340 4574
4831 1990 2908
3877 3275 9972
873 1844 4346
3968 2323 2235
1282 2571 9396
3802 2490 9959
128 753 7119
4111 4817 2906
1148 2967 2063
3249 4992 9677
3993 2379 9371
2826 3237 1794
3603 1765 3872
2540 350 1768
3606 4659 5693
4844 1191 8008
2770 4860 3011
3988 1798 4223
3291 3016 8715
3251 850 294
912 2957 2313
4047 4545 8797
3630 1930 8762
4009 3620 9944
1896 4929 9425
4110 248 6475
1345 656 8258
3238 4458 5099
3381 1109 5677
1117 3054 6228
3183 3709 104
4682 3995 1152
4033 686 4721
402 738 5960
1219 148 7415
1527 94 6556
4519 1477 3054
1808 2555 6591
2799 4029 7329
4551 2263 8846
575 3102 7265
45 2346 227
2253 1921 6025
143 1871 2621
1148 1792 177
3376 2806 9113
4748 188 1575
606 2452 3248
111 313 2537
1793 4258 4493
1445 1495 3290
420 1095 4921
3196 4481 4574
2415 2812 5463
311 2635 5276
4688 4120 8400
3862 3877 9295
1857 609 5210
3319 1812 3546
4953 3317 7838
678 884 4912
4008 182 7482
4120 4054 8732
834 1976 6758
234 1398 5790
1507 2121 2659
4035 4029 174
3510 1360 9133
4920 2520 7251
217 3091 5659
2419 3801 768
3365 937 8569
2826 1598 5292
3659 2311 7315
4204 4657 5267
1167 4814 9259
759 252 4330
4852 187 3681
1285 1280 3440
2842 3808 3642
2420 4688 4177
1019 4454 3931
3746 2738 4228
4016 67 483
4478 1005 7511
323 3263 3134
1574 3494 6517
1267 780 6481
3860 4604 6317
3321 2230 1189
1729 2520 5119
3600 1767 7404
1349 2875 7874
4047 573 9905
1029 2273 5436
2096 681 2746
4677 729 7428
1941 117 7612
189 3627 5880
318 2086 74
3454 3933 8750
2826 3145 7635
151 19 9042
4737 817 5954
1291 3255 9876
3716 3411 4669
576 4778 6717
2083 3119 1927
1709 3862 5324
2323 2109 6864
196 1115 6675
71 4320 4591
45 552 3085
1026 2222 4808
1565 3024 2081
1460 4943 957
910 1784 118
2467 1155 2568
1192 678 787
1040 1350 5017
4036 3211 6019
2305 3894 2535
4509 1915 318
608 4763 2175
3513 16 320
1545 4267 1835
156 3410 3721
1756 872 5909
4687 4626 944
1632 3675 4828
2511 3147 4682
1702 1141 6230
1437 3794 9670
4119 4447 2911
979 1880 8268
4019 3741 7939
909 3790 616
2011 1100 3911
294 4947 1727
2963 1962 5326
3807 4014 7797
373 1098 4250
773 2489 3325
154 1200 3042
3969 741 8168
3256 4074 8079
248 2160 5205
2203 2145 4842
2237 2848 5663
273 3556 4792
2687 2667 7295
1321 1401 3026
4292 886 6082
634 4491 2349
3972 4864 6698
1686 4585 4574
4792 2761 6564
1632 3147 2846
3411 2236 7429
3723 4916 3531
1556 3309 4888
3511 4803 3786
1711 2064 2195
2168 1712 1167
82 212 7388
4814 734 4663
2967 1181 6460
1141 3918 4890
40 4156 2517
1798 4924 2924
4853 3775 4885
2581 619 6234
4302 489 8597
1768 3766 3975
1814 2105 5739
4177 493 6605
1373 4069 677
1191 2628 6607
3077 732 6113
2658 3742 5180
2991 2679 8572
4693 782 9441
4213 2945 7510
2485 3025 2662
3606 1774 7968
1911 1953 1771
4171 3038 285
1685 3363 2093
4764 1569 1220
1289 2325 4069
4390 1079 1834
3611 3287 5107
1454 1473 4686
3444 3068 7633
2825 1612 5174
2321 4907 7755
4401 1194 5628
3080 1210 2677
1159 3668 7395
594 4415 752
355 3334 8488
4913 1379 9747
572 23 7204
1204 4412 2013
2358 1708 9368
1398 2990 1369
863 2176 8429
3773 3318 4898
4924 1339 4827
642 3726 921
2541 1658 7397
4651 3477 7381
2013 1871 4934
4080 4176 9199
1010 4988 5943
916 3117 1200
3506 1313 1071
2319 1729 5802
1666 288 3721
3521 2688 6554
391 1328 4298
2536 4970 3283
4843 618 9986
2270 2013 9486
3712 1044 1784
3595 4654 117
2529 4207 1346
3850 4248 5890
3251 2435 8563
423 1052 3597
1998 402 2402
1203 2073 8230
180 4871 235
4079 3076 7630
2381 3550 8628
1240 4751 5753
535 2008 1708
147 1095 2389
3109 3487 3600
3616 690 146
3374 4832 984
618 733 700
2524 3709 1367
2059 3039 6140
4492 2982 5495
4886 3439 3241
2869 1408 5740
2309 1206 1158
125 191 4444
4779 3621 6995
2166 3177 5821
4717 1690 3371
4918 30 6172
1386 3427 2673
4107 2617 2437
2330 1367 964
518 225 4592
1161 4341 4366
4588 2533 3182
3605 1049 5423
998 1716 7316
3716 1901 2742
965 149 6458
1643 1064 7326
992 1063 1210
4434 1086 7270
955 1560 2626
3769 1840 9025
2235 3818 4444
68 3180 2267
2382 1226 6261
4918 1935 7241
2472 2819 557
3351 3829 6828
2200 552 9673
1765 3298 1799
160 3931 2564
4789 1327 7875
3314 2265 3585
882 1375 131
4277 514 9565
763 4598 1798
3875 1961 6397
3609 2499 640
2268 2884 7005
4048 1453 7322
1034 3567 5615
3007 3633 8925
1654 941 1438
2383 3920 268
2111 4281 1732
1979 539 3151
2603 3478 5153
4670 748 4654
1847 3581 3936
2832 2145 7206
2852 418 8974
2666 2871 7847
2484 1153 4991
695 697 1619
4403 231 3771
742 2732 4466
1769 1343 4972
1037 1425 8522
3474 87 6497
2806 4317 2637
1438 484 8843
1024 4972 5774
4405 299 6606
3436 4518 6326
80 1500 4058
4707 3589 8243
4719 4993 3674
1688 4076 7070
4317 436 6705
2684 2767 6854
892 1097 8069
3426 1528 3443
3701 3196 9009
2072 1434 1870
47 4051 6885
4409 931 3054
3203 955 8407
2956 18 9279
2636 3465 2351
157 4192 9348
0 187 2087
1401 1733 6013
3485 2715 1735
3547 2803 9628
4243 2416 6927
4384 1734 8081
3735 4246 3498
4587 3951 7672
2117 1923 2280
1185 377 7232
148 811 9280
4437 3302 3120
4116 1016 7728
794 2598 6562
1707 4479 1550
2694 4664 4169
4597 700 7682
3078 682 7130
1357 238 1425
4158 2684 4752
1632 2759 5532
4447 2200 3718
117 2649 1627
3855 3790 146
1467 3557 4691
3457 360 8222
522 3781 7758
4542 4150 2688
4695 1928 4466
4906 579 3482
4678 1894 1397
2907 1384 8092
1727 3609 3530
2709 4263 292
861 2073 4745
4135 753 6327
2366 583 861
1483 4092 6224
3688 313 5294
414 1747 5919
833 4843 536
2102 2931 9888
3539 217 4648
2677 860 4873
1331 2668 9093
2517 603 2174
947 2949 9209
531 2776 9518
2172 3668 3886
64 1939 3512
4019 1513 3371
803 44 7028
2247 4351 5459
854 2032 4538
596 4640 1033
1743 2175 3500
4694 3947 7469
4866 3741 3417
1887 396 7414
2631 1579 2326
4687 4284 6510
3683 2616 8180
2264 1418 6470
3532 1417 6135
1033 1552 5707
445 1130 3128
4467 3753 5902
929 3254 4215
2475 1112 9004
3307 4112 6694
3977 422 4662
2566 3155 4815
3407 1234 1355
4505 4697 9774
2065 1524 2888
1782 2990 8813
2581 3449 314
3542 2871 9119
2299 813 5470
195 2645 4102
4747 945 1772
3799 1462 4123
1578 3689 2947
3656 9 7729
2040 2399 9150
1672 3402 238
2746 1835 5304
1855 1267 2461
399 983 4021
2003 4321 9912
2273 792 5742
1031 3678 5296
4266 1971 8504
3750 490 741
1475 1517 627
4634 2160 8578
2502 999 2284
1680 2431 8599
2394 870 8698
2882 4493 2
843 1531 2532
370 1098 5538
592 4223 1668
2825 4281 842
3467 1568 149
2726 985 5500
1154 1631 8958
1773 4156 9128
3107 1847 6158
3105 4548 215
3758 1005 7330
3377 1532 9552
2001 1996 8480
2263 2562 9101
853 2079 4463
2760 2189 928
1826 3664 7640
987 1415 6365
3259 4387 390
3333 478 6418
4482 4846 5578
318 3108 6541
4621 445 4762
2423 4996 9491
1474 1444 2253
3608 4825 1760
4447 1156 1558
3970 1909 2631
162 3104 1252
4583 4026 5372
4966 2048 2308
811 4911 6720
4189 1768 6632
1454 1476 2710
3195 4931 2819
2780 3866 3096
2625 3371 9625
459 2702 9625
1598 4295 9221
4204 4435 9252
4572 4091 8287
4746 280 4293
3139 4694 7590
3603 1813 2450
3635 2101 8933
2039 3642 1
4778 3115 2819
2441 689 113
2193 1348 8700
1811 1737 3691
2476 1131 8249
2520 4500 6812
662 4384 5117
1854 3767 7016
732 827 92
192 4969 3974
2841 3583 8317
2387 1229 2227
897 2258 1677
4469 2032 5853
2198 4749 3393
4408 4771 7084
804 2747 9386
1536 938 9633
3480 3431 5665
3205 1001 2912
3287 313 954
3259 2380 329
1688 1793 9812
4350 2905 625
1509 1877 6577
164 2178 8443
4112 3796 772
2866 2125 7043
240 60 7492
273 468 5973
3257 4866 9812
2179 567 8562
2529 2264 9310
1762 1730 2842
1381 3437 6616
3136 4570 6246
3918 3093 7482
3001 3039 7909
944 4798 2442
4470 4608 6462
2839 860 3117
1691 2619 6023
4702 3275 8184
2278 4557 6030
1684 4965 580
2611 3990 3557
3949 4923 8066
1490 3580 3815
2870 2650 9489
1110 3686 3874
1730 2899 7491
4474 3300 5258
1639 4748 5392
1836 3581 5353
3681 645 8708
3378 3487 7789
3046 972 8099
3337 566 997
626 846 4824
3006 420 8494
1510 2562 2059
2268 934 2711
3568 3851 4672
296 4374 5824
856 1860 419
826 487 7348
381 282 122
3873 2099 3781
2814 1869 8612
1673 4262 7569
4979 487 7070
1727 2038 2194
754 558 7504
4984 3017 6075
1209 4859 903
448 2325 6550
3710 553 3803
1595 2607 7954
4905 3959 8924
156 1515 5549
2302 1981 4715
4074 2222 1982
3310 4913 660
4462 2399 2274
3443 2483 4455
1772 4627 6828
389 3590 9461
4618 4983 2500
363 2340 1710
31 1152 1949
4720 68 1721
4983 3286 6369
367 2018 758
2723 3344 8562
3039 3267 7269
3994 2279 9069
2331 518 1385
1816 2164 7583
1388 2470 134
1920 2468 9492
4816 1949 3481
4589 3085 6750
2987 2271 6426
564 1551 3581
1611 2357 3879
431 4516 2514
3712 486 1920
2977 3777 1193
4435 4242 6429
2379 153 764
3573 2580 4416
3654 1251 4821
658 3329 9161
3327 1124 8057
1767 1262 9623
3059 4564 5483
3025 1499 6593
282 3252 548
947 2292 2990
1318 166 1942
4982 1593 8588
943 1360 6408
4635 4867 5803
3976 4222 8656
3530 224 8325
3703 2553 7616
1802 1305 6826
678 2265 2412
3176 3048 1744
3064 4385 2742
2554 969 8007
438 4151 1163
2189 3181 8348
1153 1391 2061
3043 3826 1269
4202 1300 3921
4454 173 1085
3125 2079 4900
3967 4818 2655
4114 2034 7201
2045 3442 9545
3073 1394 957
2145 1408 5214
954 2072 2309
4780 4716 2094
413 1594 991
1897 3507 7178
1182 845 2006
1735 2159 8651
2237 2136 7098
343 3872 3239
2719 3773 3016
3137 566 1198
1246 776 8711
2335 2222 2416
203 2083 824
1307 1086 5170
1951 3009 6098
2841 1122 4679
2628 952 4433
731 862 351
3015 1498 2448
378 3818 6020
2870 1542 3573
4281 2601 9452
2471 3571 7717
4067 2141 5536
4523 3568 802
399 4527 5321
1217 4910 1501
239 1382 7996
482 692 5599
3856 4231 8855
4518 597 3797
3438 528 903
2516 430 7115
2867 2206 9410
1345 3455 438
2141 3872 4683
739 21 7378
2575 2589 7050
734 1404 952
1117 4028 397
2729 3671 6158
1719 4055 3163
4511 1834 792
3955 660 4656
1526 4849 4927
949 1492 3989
4186 2655 30
3369 1476 1029
1360 3652 4333
4808 505 1259
353 116 3871
1039 4752 9928
2626 2129 8303
2144 3836 4621
130 683 3907
986 2958 9576
2430 4670 225
2339 2135 9863
4066 2147 2545
3291 4763 1229
1799 898 630
2390 2881 843
746 909 7591
4893 473 2969
4744 3433 3993
2580 4685 1140
4838 2869 3736
3225 1374 202
4861 3530 41
204 1648 4786
1104 2871 415
4127 4741 7455
3489 3163 462
1578 4238 4738
1089 3432 7852
1643 2310 856
1588 4096 8742
2967 242 9547
3274 3213 4902
3467 1445 6011
3096 469 7544
384 3112 9735
2943 2861 6874
3624 3059 6319
4862 3814 5060
331 1402 6267
3733 4685 3616
4696 1422 1066
4154 526 9611
4466 1662 6199
561 965 5368
3246 232 785
4313 2135 2616
3624 2899 8172
4580 2053 9039
1686 2653 2086
3872 2500 3092
3634 2761 9706
4850 4902 2943
4807 648 6479
3128 606 386
1095 658 7156
3263 2777 1160
4248 3118 7239
3126 3416 7536
4757 3009 5887
3766 2407 7263
571 4087 8881
3987 4924 488
376 1085 3262
779 3239 9502
1341 4342 9476
2501 4514 8146
1652 4564 2862
2007 1418 6639
3021 1704 3265
2943 4041 9501
4760 3642 9569
4631 2157 1420
4399 1023 9451
25 1704 9363
277 1915 9036
1611 1223 8353
2027 1272 2273
4090 1692 31
845 1032 7230
3715 2611 574
983 4152 9132
3585 3191 2380
4103 495 226
1686 1197 317
4275 3376 3358
2962 4601 6247
2188 3459 7910
4034 3351 9762
4951 4394 3867
1126 2783 2390
2981 2721 25
4138 2996 8443
861 2432 8407
4413 90 8565
1419 2281 5299
